1000,5000,10000,50000,100000
0.831477626,0.943588426,0.957131842,0.988180531,0.981658518
0.897603048,0.996449473,0.964987234,0.983903144,0.981760463
0.911825565,0.981095523,0.905254942,0.993943907,0.988124889
0.985006605,0.955992342,0.972293442,0.97124675,0.984922938
0.875110395,0.901911955,0.944563175,0.989115385,0.982785266
0,0,0.998957833,0,0
0,0,0.985953386,0,0
0,0,0.982323679,0,0
0,0,0.956226482,0,0
0,0,0.997035963,0,0
